step,epoch,accuracy,rouge1,rougeL,bleu,masked_accuracy,meteor,chrf,fuzzy,len_ratio,bertscore_f1,semantic_similarity,rag_rouge1,rag_rougeL,rag_bleu,rag_meteor,rag_chrf,rag_fuzzy,rag_len_ratio,rag_bertscore_f1,rag_semantic_similarity,train_loss,grad_norm,learning_rate,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second
0,0.0,0.0,0.020185998457353957,0.020099382941582433,0.006257633064350239,0.15574488146551724,0.04484998703417236,0.20038689013409533,0.32639989621479537,2.6025315734958863,0.8238887786865234,0.3792654610356397,0.003043478260869565,0.003043478260869565,0.03425032629310191,0.07708863545172771,0.18799250666781103,0.33378097092320363,1.2265783725711206,0.8360837697982788,0.37501033034742526,0.0,0.0,0.0,12.226871490478516,2.1102,217.988,27.485
