step,epoch,accuracy,rouge1,rougeL,bleu,masked_accuracy,meteor,chrf,fuzzy,len_ratio,bertscore_f1
693,1.0,0.09253246753246754,0.1454004329004329,0.1454004329004329,0.2419488548128091,0.8237621753246753,0.37695569982076615,0.464041575260568,0.5741766262653771,1.2794259736329088,0.0
